model,katman,katman_ad,n_noron,pencere,seyreklik,k,birlesim,rastgele,bagimsizlik,ardisik_jaccard
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.2,8,0.6714585911716172,0.8322278399999999,0.7457099503426127,0.20532566279889966
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.2802317359626677
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.3,2,0.46875573324363995,0.51,0.8035987297316188,0.2802317359626677
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.3,3,0.5769920598447711,0.657,0.7758881228144848,0.2802317359626677
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.3,4,0.6502819048788475,0.7599,0.7616479775578332,0.2802317359626677
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.3,6,0.7405945666913215,0.882351,0.7565790505920338,0.2802317359626677
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.3,8,0.7937100350660067,0.94235199,0.7685973465513926,0.2802317359626677
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.4453415134221724
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.5,2,0.6923675238502935,0.75,0.7694700954011742,0.4453415134221724
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.5,3,0.787179585375817,0.875,0.7658122276688454,0.4453415134221724
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.5,4,0.8410383922724295,0.9375,0.7795163251941245,0.4453415134221724
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.5,6,0.8967745829224194,0.984375,0.819147526033382,0.4453415134221724
GPT-2,2,transformer.h.2.mlp.c_proj,3072,1,0.5,8,0.9246873710808582,0.99609375,0.856062732257478,0.4453415134221724
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.20274181641857467
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.1,2,0.16640675962165685,0.18999999999999995,0.7378528846850766,0.20274181641857467
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.1,3,0.22231030433006538,0.2709999999999999,0.7152649376027219,0.20274181641857467
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.1,4,0.2704790336444008,0.3439,0.6989710276523198,0.20274181641857467
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.1,6,0.3507958888067061,0.46855899999999995,0.6804769081930061,0.20274181641857467
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.1,8,0.4160394750412541,0.5695327899999999,0.6730935128966267,0.20274181641857467
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.2082072948171788
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.2,2,0.33105341344585776,0.3599999999999999,0.8190838340366116,0.2082072948171788
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.2,3,0.42940538194444444,0.4879999999999999,0.7965464650848768,0.2082072948171788
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.2,4,0.5046807209806811,0.5903999999999999,0.7804321746431381,0.2082072948171788
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.2,6,0.6112414478550295,0.7378559999999998,0.7645939579646404,0.2082072948171788
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.2,8,0.6821511448019802,0.8322278399999999,0.7626224507955555,0.2082072948171788
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.2832259265137256
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.3,2,0.4675988920825179,0.51,0.7980899622977043,0.2832259265137256
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.3,3,0.5766193065767973,0.657,0.7748439960134377,0.2832259265137256
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.3,4,0.6506860879174853,0.7599,0.7625268273917922,0.2832259265137256
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.3,6,0.742715267504931,0.882351,0.760220670188479,0.2832259265137256
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.3,8,0.7980713696369636,0.94235199,0.7753869800215977,0.2832259265137256
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.455291900565159
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.5,2,0.6875904578440967,0.75,0.7503618313763867,0.455291900565159
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.5,3,0.7813955269607843,0.875,0.7503880718954248,0.455291900565159
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.5,4,0.834093734651277,0.9375,0.7636428220600617,0.455291900565159
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.5,6,0.8900240384615384,0.984375,0.8052109181141439,0.455291900565159
GPT-2,3,transformer.h.3.mlp.c_proj,3072,1,0.5,8,0.9193488294141914,0.99609375,0.8453015774018346,0.455291900565159
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.20827740513661402
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.1,2,0.16556715794194393,0.18999999999999995,0.7285239771327108,0.20827740513661402
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.1,3,0.22145692912581696,0.2709999999999999,0.7102744393322633,0.20827740513661402
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.1,4,0.2702673491732155,0.3439,0.69810311264131,0.20827740513661402
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.1,6,0.35233167940499666,0.46855899999999995,0.6846439224248945,0.20827740513661402
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.1,8,0.41908518976897685,0.5695327899999999,0.6795802051843427,0.20827740513661402
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.21891027852321612
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.2,2,0.3281237259458578,0.3599999999999999,0.8007732871616119,0.21891027852321612
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.2,3,0.4249425551470588,0.4879999999999999,0.7810505387050656,0.21891027852321612
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.2,4,0.4997058161427636,0.5903999999999999,0.767689078234538,0.21891027852321612
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.2,6,0.6055624897271532,0.7378559999999998,0.7540354476424048,0.21891027852321612
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.2,8,0.6764303578795379,0.8322278399999999,0.7535738348370391,0.21891027852321612
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.295416300882539
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.3,2,0.46318939069634707,0.51,0.7770923366492717,0.295416300882539
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.3,3,0.5698197508169934,0.657,0.755797621336116,0.295416300882539
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.3,4,0.6433129451129665,0.7599,0.7464947708479377,0.295416300882539
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.3,6,0.7340648884368837,0.882351,0.7453664343958947,0.295416300882539
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.3,8,0.7877146503712872,0.94235199,0.7592638583890542,0.295416300882539
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.476409385211582
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.5,2,0.677771322570124,0.75,0.7110852902804958,0.476409385211582
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.5,3,0.7667955984477125,0.875,0.7114549291939,0.476409385211582
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.5,4,0.8178579833824493,0.9375,0.7265325334455984,0.476409385211582
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.5,6,0.8723155767176201,0.984375,0.7686515132234737,0.476409385211582
GPT-2,4,transformer.h.4.mlp.c_proj,3072,1,0.5,8,0.9022186984323433,0.99609375,0.8107715495959045,0.476409385211582
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.16922634914350926
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.1,2,0.1710252058871494,0.18999999999999995,0.7891689543016605,0.16922634914350926
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.1,3,0.23107894199346407,0.2709999999999999,0.7665435204296148,0.16922634914350926
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.1,4,0.28275481438277666,0.3439,0.7493022319917043,0.16922634914350926
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.1,6,0.36763115857166334,0.46855899999999995,0.7261555370284359,0.16922634914350926
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.1,8,0.4346154341996699,0.5695327899999999,0.7126561580495154,0.16922634914350926
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.22075537929862482
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.2,2,0.3276803551043705,0.3599999999999999,0.7980022194023162,0.22075537929862482
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.2,3,0.42110651552287587,0.4879999999999999,0.7677309566766526,0.22075537929862482
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.2,4,0.4918754092992796,0.5903999999999999,0.7476316836559417,0.22075537929862482
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.2,6,0.5896575546515451,0.7378559999999998,0.7244644563815319,0.22075537929862482
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.2,8,0.6541969626650165,0.8322278399999999,0.7184070898633894,0.22075537929862482
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.3133177008561528
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.3,2,0.45698283594259625,0.51,0.7475373140123631,0.3133177008561528
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.3,3,0.5565027573529412,0.657,0.7184951186356896,0.3133177008561528
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.3,4,0.6243617489358219,0.7599,0.7052875601996561,0.3133177008561528
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.3,6,0.7088996240138067,0.882351,0.7021532100293579,0.3133177008561528
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.3,8,0.7603386705858086,0.94235199,0.7166455117322958,0.3133177008561528
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.500707041176368
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.5,2,0.6669552399298759,0.75,0.6678209597195037,0.500707041176368
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.5,3,0.7517386642156862,0.875,0.6713031045751633,0.500707041176368
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.5,4,0.8013875245579568,0.9375,0.688885770418187,0.500707041176368
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.5,6,0.8584260457758055,0.984375,0.7399763525694049,0.500707041176368
GPT-2,5,transformer.h.5.mlp.c_proj,3072,1,0.5,8,0.8913089160478547,0.99609375,0.7887801772303212,0.500707041176368
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.19663790551206597
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.1,2,0.16711831886007827,0.18999999999999995,0.7457590984453146,0.19663790551206597
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.1,3,0.2241989634395425,0.2709999999999999,0.7263097277166232,0.19663790551206597
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.1,4,0.2739945307383759,0.3439,0.7133847098744399,0.19663790551206597
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.1,6,0.3572568673980933,0.46855899999999995,0.6980072862095168,0.19663790551206597
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.1,8,0.42430834880363033,0.5695327899999999,0.6907043676409275,0.19663790551206597
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.22701936535703154
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.2,2,0.32595592282289626,0.3599999999999999,0.7872245176431022,0.22701936535703154
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.2,3,0.41939593545751636,0.4879999999999999,0.761791442560821,0.22701936535703154
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.2,4,0.4912269257531106,0.5903999999999999,0.7459706089987466,0.22701936535703154
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.2,6,0.5927894888231428,0.7378559999999998,0.7302874539340322,0.22701936535703154
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.2,8,0.6597533776815182,0.8322278399999999,0.7271957174197173,0.22701936535703154
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.3144609179914224
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.3,2,0.45649041401663404,0.51,0.7451924476982573,0.3144609179914224
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.3,3,0.5581150428921569,0.657,0.7230113246278903,0.3144609179914224
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.3,4,0.6279878847413228,0.7599,0.7131721781720435,0.3144609179914224
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.3,6,0.715971194937541,0.882351,0.7142963520927087,0.3144609179914224
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.3,8,0.7689710963283829,0.94235199,0.7300842896561788,0.3144609179914224
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.4965450345384833
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.5,2,0.6686490949119374,0.75,0.6745963796477494,0.4965450345384833
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.5,3,0.7545368668300653,0.875,0.6787649782135073,0.4965450345384833
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.5,4,0.8047386624099542,0.9375,0.6965455140798953,0.4965450345384833
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.5,6,0.8610783664119,0.984375,0.7454521113019872,0.4965450345384833
GPT-2,6,transformer.h.6.mlp.c_proj,3072,1,0.5,8,0.893037721740924,0.99609375,0.7922650139029649,0.4965450345384833
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.17467859518070364
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.1,2,0.1702926247553816,0.18999999999999995,0.7810291639486848,0.17467859518070364
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.1,3,0.22986685559640524,0.2709999999999999,0.7594552958854112,0.17467859518070364
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.1,4,0.28146935883267843,0.3439,0.744031811532097,0.17467859518070364
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.1,6,0.367859729413215,0.46855899999999995,0.7267757113873627,0.17467859518070364
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.1,8,0.4373575443481848,0.5695327899999999,0.7184962403758528,0.17467859518070364
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.200025349665266
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.2,2,0.3332575271118721,0.3599999999999999,0.8328595444492014,0.200025349665266
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.2,3,0.4332924836601307,0.4879999999999999,0.8100433460421207,0.200025349665266
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.2,4,0.5097739388916175,0.5903999999999999,0.7934783270789384,0.200025349665266
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.2,6,0.6189358101166996,0.7378559999999998,0.7788995755679954,0.200025349665266
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.2,8,0.6916660220709571,0.8322278399999999,0.7776722108139957,0.200025349665266
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.27836735829247483
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.3,2,0.46930039138943247,0.51,0.8061923399496784,0.27836735829247483
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.3,3,0.579675372753268,0.657,0.7834044054713388,0.27836735829247483
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.3,4,0.6546121633513424,0.7599,0.7710636298137473,0.27836735829247483
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.3,6,0.7492789745644313,0.882351,0.7714917198810188,0.27836735829247483
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.3,8,0.8050613655115513,0.94235199,0.7862688578446704,0.27836735829247483
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.4619584563344176
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.5,2,0.6843709230267448,0.75,0.7374836921069794,0.4619584563344176
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.5,3,0.7767195159313726,0.875,0.7379187091503269,0.4619584563344176
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.5,4,0.8290197026440734,0.9375,0.752045034615025,0.4619584563344176
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.5,6,0.886313614603879,0.984375,0.79755068821446,0.4619584563344176
GPT-2,7,transformer.h.7.mlp.c_proj,3072,1,0.5,8,0.9170405321782178,0.99609375,0.8406486317923131,0.4619584563344176
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.1520168141192211
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.1,2,0.17362555039138944,0.18999999999999995,0.8180616710154387,0.1520168141192211
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.1,3,0.23577601613562094,0.2709999999999999,0.7940117902667895,0.1520168141192211
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.1,4,0.28953255464145383,0.3439,0.7770912449424102,0.1520168141192211
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.1,6,0.3786025589661407,0.46855899999999995,0.7559239062569106,0.1520168141192211
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.1,8,0.4506671565594059,0.5695327899999999,0.7468427424619397,0.1520168141192211
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.18499408321928132
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.2,2,0.3374529874021526,0.3599999999999999,0.8590811712634546,0.18499408321928132
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.2,3,0.4404220281862745,0.4879999999999999,0.8347987089801202,0.18499408321928132
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.2,4,0.5196246213981662,0.5903999999999999,0.8187106080895653,0.18499408321928132
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.2,6,0.6316176395052597,0.7378559999999998,0.8024780601225231,0.18499408321928132
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.2,8,0.7058986953382838,0.8322278399999999,0.8001841477564225,0.18499408321928132
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.2610417488231031
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.3,2,0.47568595075016307,0.51,0.8365997654769669,0.2610417488231031
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.3,3,0.5895546109068628,0.657,0.811077341475806,0.2610417488231031
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.3,4,0.6667638752455796,0.7599,0.7974861388249175,0.2610417488231031
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.3,6,0.762667062171269,0.882351,0.7944814418989046,0.2610417488231031
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.3,8,0.8192605198019802,0.94235199,0.8083738011023833,0.2610417488231031
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.442873490901948
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.5,2,0.6933619231082844,0.75,0.7734476924331375,0.442873490901948
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.5,3,0.7876219107434641,0.875,0.7669917619825709,0.442873490901948
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.5,4,0.8404564198592012,0.9375,0.778186102535317,0.442873490901948
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.5,6,0.8972310825525969,0.984375,0.8200899768827806,0.442873490901948
GPT-2,8,transformer.h.8.mlp.c_proj,3072,1,0.5,8,0.9269743966584159,0.99609375,0.8606727995634209,0.442873490901948
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.1628221106211579
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.1,2,0.17198839081865622,0.18999999999999995,0.7998710090961807,0.1628221106211579
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.1,3,0.23253676470588236,0.2709999999999999,0.7750687994496048,0.1628221106211579
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.1,4,0.28459857973149966,0.3439,0.7568617455166038,0.1628221106211579
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.1,6,0.3720272949539776,0.46855899999999995,0.7380834410609363,0.1628221106211579
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.1,8,0.44264903052805277,0.5695327899999999,0.7297659243948709,0.1628221106211579
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.19284885652879413
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.2,2,0.33523804427592957,0.3599999999999999,0.8452377767245605,0.19284885652879413
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.2,3,0.4358175040849673,0.4879999999999999,0.8188107780728033,0.19284885652879413
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.2,4,0.5127842071872954,0.5903999999999999,0.8011890552953266,0.19284885652879413
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.2,6,0.6224780161078237,0.7378559999999998,0.7854853643127971,0.19284885652879413
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.2,8,0.6960524958745875,0.8322278399999999,0.7846103326841596,0.19284885652879413
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.27237732190806957
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.3,2,0.47152234181343766,0.51,0.8167730562544651,0.27237732190806957
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.3,3,0.5824429381127451,0.657,0.7911566893914427,0.27237732190806957
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.3,4,0.6578622554436805,0.7599,0.7781305837001098,0.27237732190806957
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.3,6,0.7533219818376069,0.882351,0.7784342807647052,0.27237732190806957
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.3,8,0.8110767326732673,0.94235199,0.7956334542892397,0.27237732190806957
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.45001715136327214
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.5,2,0.6901137220727332,0.75,0.760454888290933,0.45001715136327214
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.5,3,0.7843839358660131,0.875,0.7583571623093682,0.45001715136327214
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.5,4,0.837469814178127,0.9375,0.7713595752642904,0.45001715136327214
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.5,6,0.8962602985289283,0.984375,0.8180857776081101,0.45001715136327214
GPT-2,9,transformer.h.9.mlp.c_proj,3072,1,0.5,8,0.9278794090346535,0.99609375,0.8624970764793015,0.45001715136327214
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.1,1,0.09993489583333331,0.09999999999999998,-65104.16666669072,0.22185865170710262
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.1,2,0.16380004484670582,0.18999999999999995,0.7088893871856207,0.22185865170710262
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.1,3,0.21591924530228757,0.2709999999999999,0.6778903234051908,0.22185865170710262
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.1,4,0.2606091652341192,0.3439,0.6585041625015138,0.22185865170710262
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.1,6,0.33590796556541747,0.46855899999999995,0.6400819558480935,0.22185865170710262
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.1,8,0.39709416254125407,0.5695327899999999,0.6327442275996403,0.22185865170710262
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.2,1,0.19986979166666663,0.19999999999999996,-130208.33333338144,0.2223455678550711
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.2,2,0.32726310237279843,0.3599999999999999,0.7953943898299908,0.2223455678550711
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.2,3,0.4209163092320261,0.4879999999999999,0.7670705181667576,0.2223455678550711
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.2,4,0.4916873874426981,0.5903999999999999,0.7471500702937964,0.2223455678550711
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.2,6,0.5918045796351084,0.7378559999999998,0.7284562775819335,0.2223455678550711
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.2,8,0.6586923731435643,0.8322278399999999,0.7255175177726505,0.2223455678550711
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.3,1,0.2998046875,0.30000000000000004,-195312.49999998888,0.29610870795408806
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.3,2,0.46303650419928244,0.51,0.7763643057108688,0.29610870795408806
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.3,3,0.5661298764297384,0.657,0.7454618387387631,0.29610870795408806
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.3,4,0.6349728327603144,0.7599,0.7283601495114467,0.29610870795408806
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.3,6,0.7214158037475346,0.882351,0.723645711516825,0.29610870795408806
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.3,8,0.7739080548679869,0.94235199,0.7377700423532382,0.29610870795408806
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.5,1,0.5,0.5,0.0,0.4728362368978226
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.5,2,0.6795556353962818,0.75,0.7182225415851273,0.4728362368978226
GPT-2,10,transformer.h.10.mlp.c_proj,3072,1,0.5,3,0.765984987745098,0.875,0.7092933006535947,0.4728362368978226
